DATA_STRD_YR,LTTC_ID,CTPR_CD,SIGNGU_CD,LEGALDONG_CD,CENSUS_BNDR_CTPR_CD,CENSUS_BNDR_SIGNGU_CD,CENSUS_BNDR_EMD_CD,TKCAR_TRFC_QTY,AVE_TRAF_NMTM,AVE_TRAF_WAIT_TM,PBTS_TRAF_TRFC_RATE
2023,마마64b79b,47,47111,4711125300,37,37011,37011120,1253.0,0.0806,948.0,0.1456
2023,라사25a92a,51,51110,5111025000,32,32010,32010110,57856.0,0.2107,1444.0,0.0251
2023,다사32a80a,41,41480,4148032000,31,31200,31200320,7262.0,0.4032,622.0,0.0416
2023,마마52a30a,31,31710,3171025300,26,26510,26510120,12691.0,0.2384,1195.0,0.0049
2023,마마42a16a,48,48330,4833034000,38,38100,38100340,8766.0,0.2547,1162.0,0.0042
2023,마바02a44a,47,47170,4717033000,37,37040,37040330,6132.0,0.3426,1508.0,0.017
2023,나라74a40b,46,46910,4691040000,36,36680,36680400,10524.0,0.0162,482.0,0.0092
2023,라바07a27a,43,43720,4372037000,33,33520,33520370,7222.0,0.4852,2632.0,3.0E-4
2023,다사58a84b,41,41630,4163031000,31,31260,31260310,18803.0,0.5081,1034.0,0.0157
2023,마마67b36a,31,31200,3120010100,26,26040,26040510,6786.0,0.1584,385.0,0.1944
2023,다바85b05b,30,30170,3017011800,25,25030,25030710,4426.0,0.5847,2026.0,0.0171
2023,다아88a01b,41,41650,4165038000,31,31270,31270380,5900.0,0.2468,1260.0,0.0041
2023,다마34b74b,45,45130,4513036000,35,35020,35020360,585.0,0.277,2369.0,0.0017
2023,다마86b24b,45,45190,4519039000,35,35050,35050390,660.0,0.0559,,0.0
2023,다바61a90b,41,41220,4122012100,31,31070,31070640,1182.0,0.2522,837.0,0.0017
2023,다바80b48b,43,43113,4311325000,33,33043,33043110,3246.0,0.1127,1608.0,0.0085
2023,다사96b43b,41,41830,4183031000,31,31580,31580310,1941.0,0.1257,839.0,0.0046
2023,마바53a06a,47,47113,4711335000,37,37012,37012350,291.0,0.1474,,0.0
2023,라바01a40b,43,43111,4311134000,33,33041,33041340,2802.0,0.2085,1078.0,0.0244
2023,마마70a57a,47,47130,4713031500,37,37020,37020390,489.0,0.1904,1047.0,0.0163
2023,라사40a45a,51,51730,5173025000,32,32520,32520110,869.0,0.0127,,0.0
2023,다사49b25b,41,41410,4141010300,31,31160,31160640,1459.0,0.6093,753.0,0.0754
2023,다사41b56a,41,41281,4128112400,31,31101,31101660,480.0,0.427,866.0,0.0123
2023,라마42b94b,43,43740,4374034000,33,33540,33540340,1178.0,0.0,,0.0
2023,마마21b03b,48,48250,4825035000,38,38070,38070350,847.0,0.0933,2231.0,0.0024
2023,다사20a59b,41,41570,4157034000,31,31230,31230340,2575.0,0.087,,0.0
2023,다마71a68b,45,45710,4571025600,35,35510,35510130,1261.0,0.2736,2014.0,0.0032
2023,라마86a05b,48,48730,4873034000,38,38520,38520340,2351.0,0.2723,514.0,0.0068
2023,다아54b13a,41,41800,4180037000,31,31550,31550370,319.0,0.6269,1338.0,0.0031
2023,다바52b97a,41,41590,4159040000,31,31240,31240420,923.0,0.6826,1318.0,0.0253
2023,다마69b70b,45,45710,4571025300,35,35510,35510120,4237.0,0.179,1100.0,0.0064
2023,다사26b48b,28,28260,2826010800,23,23080,23080540,3320.0,0.5075,1039.0,0.0215
2023,라라00b61a,46,46150,4615011300,36,36030,36030570,904.0,0.2412,2389.0,0.0066
2023,다다13a03b,50,50110,5011011100,39,39010,39010600,8174.0,0.1657,1769.0,0.0018
2023,다아77b01a,41,41650,4165036000,31,31270,31270360,6214.0,0.6121,885.0,0.0034
2023,라사42a31b,51,51130,5113031000,32,32020,32020310,5071.0,0.2167,2337.0,0.0018
2023,라사12a46a,41,41830,4183036000,31,31580,31580360,636.0,0.1431,225.0,0.0047
2023,다바50b39a,44,44150,4415025000,34,34020,34020110,6751.0,0.1095,,0.0
2023,마사06a83b,51,51150,5115037000,32,32030,32030370,273.0,0.1394,1574.0,0.065
2023,마바64b59b,47,47930,4793036000,37,37620,37620360,5342.0,0.0,,0.0
2023,라사39a64a,51,51720,5172035200,32,32510,32510400,248.0,0.004,,0.0
2023,마마63a87a,47,47113,4711325000,37,37012,37012110,320.0,0.2843,,0.0
2023,라라65b87b,48,48170,4817035000,38,38030,38030340,2857.0,0.1925,770.0,0.1845
2023,다사63b13b,41,41463,4146310900,31,31192,31192550,2577.0,0.4311,981.0,0.0337
2023,다나03b99b,50,50110,5011012200,39,39010,39010660,3723.0,0.1289,1044.0,0.0937
2023,라사46b50b,51,51730,5173034000,32,32520,32520340,853.0,0.0094,,0.0
2023,마사46a43a,51,51170,5117011400,32,32040,32040600,3031.0,0.1264,1881.0,0.0016
2023,라마19b89a,43,43740,4374038000,33,33540,33540380,533.0,0.0,,0.0
2023,다마63b80a,45,45140,4514041000,35,35030,35030410,351.0,0.1964,1840.0,0.0169
2023,다사25a07b,41,41590,4159035000,31,31240,31240370,445.0,0.2831,802.0,0.0451
2023,마사20a69b,51,51150,5115033000,32,32030,32030330,145.0,0.0344,,0.0
2023,다마41b81a,45,45130,4513038000,35,35020,35020380,592.0,0.1655,,0.0
2023,라라55a80a,48,48170,4817032000,38,38030,38030320,163.0,0.9816,,0.0
2023,다바58b68a,44,44200,4420025000,34,34040,34040110,290.0,0.1033,,0.0
2023,다사34a80a,41,41480,4148031000,31,31200,31200310,1271.0,0.3611,1075.0,0.0342
2023,라바03b36b,43,43111,4311133000,33,33041,33041330,121.0,0.1154,3243.0,0.0012
2023,마마53b71b,47,47130,4713025300,37,37020,37020120,364.0,0.2198,,0.0
2023,라라82b46b,48,48220,4822025000,38,38050,38050110,2589.0,0.2024,1257.0,0.0227
2023,다라85b52b,46,46150,4615038000,36,36030,36030340,1537.0,0.3423,530.0,7.0E-4
2023,다바69a54a,44,44131,4413132000,34,34011,34011320,1527.0,0.2489,1192.0,0.0155
2023,다사42b58b,41,41281,4128110500,31,31101,31101511,1648.0,0.3441,1009.0,0.0266
2023,다사96b35b,41,41670,4167038000,31,31280,31280350,664.0,0.5648,,0.0
2023,다사51b68a,41,41630,4163034000,31,31260,31260340,690.0,0.3029,829.0,0.0086
2023,다마43b28a,45,45180,4518011200,35,35040,35040530,314.0,0.0,,0.0
2023,마사36a60b,51,51150,5115035000,32,32030,32030350,727.0,0.1389,,0.0
2023,다사76b90a,41,41650,4165034000,31,31270,31270340,649.0,0.3405,,0.0
2023,라라63b78a,48,48820,4882037000,38,38540,38540370,101.0,0.0,,0.0
2023,다바51a98b,41,41590,4159040000,31,31240,31240420,173.0,0.0347,905.0,0.017
2023,라라46a36a,48,48840,4884032000,38,38550,38550320,557.0,0.0,,0.0
2023,라라29b82b,48,48850,4885034000,38,38560,38560340,192.0,0.0,,0.0
2023,다라88b46a,46,46780,4678025300,36,36560,36560120,794.0,0.3188,,0.0
2023,다아74a11b,41,41650,4165040000,31,31270,31270400,657.0,0.2298,1142.0,0.0015
2023,나바79a65a,44,44825,4482534000,34,34580,34580340,812.0,0.0,,0.0
2023,다마46b83b,45,45140,4514033000,35,35030,35030330,30.0,0.7655,,0.0
2023,다바56b95a,41,41220,4122033000,31,31070,31070330,815.0,0.5103,1183.0,0.0097
2023,다아85b32a,51,51780,5178025600,32,32560,32560130,825.0,0.1793,,0.0
2023,다라54a87b,29,29170,2917011800,24,24040,24040740,116.0,0.2683,,0.0
2023,라라87b77b,48,48125,4812534000,38,38113,38113340,1218.0,0.2981,,0.0
2023,마바10b31a,47,47730,4773031000,37,37520,37520310,479.0,0.1233,2820.0,0.0021
2023,라사94a11a,51,51750,5175025000,32,32530,32530110,215.0,0.079,,0.0
2023,라바11b09a,43,43730,4373031000,33,33530,33530310,780.0,0.0,,0.0
2023,라바90a34a,47,47170,4717034000,37,37040,37040340,462.0,0.0347,,0.0
2023,마마87a83b,47,47111,4711125000,37,37011,37011110,1435.0,0.2194,,0.0
2023,마마72b88a,47,47113,4711312400,37,37012,37012660,180.0,0.6903,752.0,0.0323
2023,다사28a46b,28,28237,2823710400,23,23060,23060610,451.0,0.4017,624.0,0.0445
2023,다사93b22b,41,41500,4150011100,31,31210,31210530,980.0,1.0296,1330.0,0.002
2023,다마57a63a,45,45710,4571033000,35,35510,35510330,74.0,0.5808,,0.0
2023,다마83b86a,45,45710,4571038000,35,35510,35510380,59.0,0.3898,,0.0
2023,다라59a31b,46,46780,4678039000,36,36560,36560390,21.0,0.0,,0.0
2023,다사45a81b,41,41480,4148025600,31,31200,31200130,122.0,0.8443,,0.0
2023,다사45b97a,41,41800,4180038000,31,31550,31550380,207.0,0.7585,,0.0
2023,다라29b94a,46,46880,4688033000,36,36650,36650330,267.0,0.0827,,0.0
2023,마사21b81b,51,51150,5115036000,32,32030,32030360,467.0,0.1756,3510.0,0.0043
2023,마마52b16a,48,48330,4833011300,38,38100,38100540,355.0,0.0028,1342.0,0.0166
2023,다바90a41a,43,43112,4311231000,33,33042,33042310,581.0,0.5763,373.0,0.0381
2023,라사03b24b,41,41670,4167032000,31,31280,31280330,221.0,0.0724,,0.0
2023,다사71a98b,41,41650,4165035000,31,31270,31270350,343.0,0.6793,,0.0
2023,다마57a58b,45,45710,4571033000,35,35510,35510330,367.0,0.2425,1310.0,0.0419
2023,라바72b60b,47,47280,4728035000,37,37090,37090350,109.0,0.1287,473.0,0.0091
2023,마마17b30b,48,48270,4827032000,38,38080,38080320,519.0,0.0,,0.0
2023,다바21b18b,44,44180,4418010300,34,34030,34030530,12.0,0.0,,0.0
2023,마사23b72a,51,51150,5115012100,32,32030,32030620,250.0,0.3119,,0.0
2023,마마32a03a,48,48250,4825036000,38,38070,38070360,443.0,0.1017,,0.0
2023,마바17b57a,47,47170,4717042000,37,37040,37040420,244.0,0.0943,,0.0
2023,다라91b14b,46,46770,4677035000,36,36550,36550350,516.0,0.0,,0.0
2023,다아48a03b,41,41800,4180033000,31,31550,31550330,127.0,0.378,405.0,0.0593
2023,라바44a42a,47,47280,4728037000,37,37090,37090370,114.0,0.2542,,0.0
2023,라사50b41a,51,51730,5173031000,32,32520,32520310,125.0,0.0,,0.0
2023,마마54b90b,47,47113,4711334000,37,37012,37012340,58.0,0.0,,0.0
2023,다사82b68b,41,41360,4136034000,31,31130,31130340,269.0,0.2602,1053.0,0.0037
2023,다사70a52b,11,11740,1174010200,11,11250,11250560,200.0,0.2099,898.0,0.2002
2023,다마25a75a,45,45130,4513015100,35,35020,35020730,64.0,0.0312,755.0,0.0725
2023,다바94a90b,41,41550,4155040000,31,31220,31220400,385.0,0.2545,,0.0
2023,라바54a94a,43,43150,4315032000,33,33030,33030320,23.0,0.0,,0.0
2023,라마80b32b,48,48740,4874034000,38,38530,38530340,11.0,0.0,,0.0
2023,라라48a52a,48,48840,4884039000,38,38550,38550390,65.0,0.0,,0.0
2023,라마75b05a,48,48730,4873033000,38,38520,38520330,495.0,0.1575,,0.0
2023,마라02b97b,48,48121,4812110400,38,38111,38111510,37.0,0.2435,,0.0
2023,마마31a03b,48,48250,4825036000,38,38070,38070360,3221.0,0.1131,1890.0,0.0028
2023,라마89b07a,48,48730,4873035000,38,38520,38520350,41.0,0.1703,,0.0
2023,라바58b27a,47,47250,4725013300,37,37080,37080530,73.0,0.4793,,0.0
2023,다마29b40b,45,45800,4580031000,35,35580,35580310,142.0,0.0,,0.0
2023,다마15a42a,45,45800,4580036000,35,35580,35580360,80.0,0.0,,0.0
2023,다사54a25a,41,41111,4111113100,31,31011,31011540,34.0,0.0588,340.0,0.4426
2023,라사25a28b,51,51130,5113033000,32,32020,32020330,74.0,0.1751,,0.0
2023,다마32a46a,45,45800,4580025000,35,35580,35580110,20.0,0.0,,0.0
2023,다바13b04a,44,44180,4418025000,34,34030,34030110,27.0,0.0,,0.0
2023,다마42b31a,45,45180,4518012200,35,35040,35040520,43.0,0.0,,0.0
2023,마마70b88a,47,47113,4711312300,37,37012,37012650,98.0,0.1637,3068.0,0.0302
2023,라라65b69a,48,48820,4882036000,38,38540,38540360,103.0,0.0,,0.0
2023,다마60b31a,45,45180,4518043000,35,35040,35040430,16.0,0.0,,0.0
2023,라사78b47a,51,51760,5176034000,32,32540,32540340,34.0,0.0295,,0.0
2023,라사29a47b,51,51730,5173037000,32,32520,32520370,15.0,0.0,,0.0
2023,다아98b03a,51,51790,5179034000,32,32570,32570340,29.0,0.0,,0.0
2023,다라35a27b,46,46810,4681031000,36,36590,36590310,41.0,0.0,,0.0
2023,라마30a42b,48,48880,4888036000,38,38590,38590360,65.0,0.0,,0.0
2023,라라45b75a,48,48240,4824035000,38,38060,38060350,26.0,0.0,,0.0
2023,다마94b91b,44,44710,4471031000,34,34510,34510310,41.0,0.0,,0.0
2023,마사12b28b,51,51770,5177036000,32,32550,32550360,117.0,0.0,,0.0
2023,다라65b54a,46,46780,4678035000,36,36560,36560350,51.0,0.0784,593.0,0.0379
2023,다마53b74b,45,45140,4514013400,35,35030,35030700,19.0,0.0526,,0.0
2023,라사01b09b,41,41670,4167025000,31,31280,31280110,10.0,0.6,,0.0
2023,라라84b88a,48,48730,4873039000,38,38520,38520390,26.0,0.6154,,0.0
2023,라마80a05a,48,48720,4872036000,38,38510,38510360,3.0,0.0,,0.0
2023,라바47b20b,47,47250,4725037000,37,37080,37080370,8.0,0.0,,0.0
2023,다마40a63b,45,45210,4521039000,35,35060,35060370,15.0,0.0,,0.0
2023,마마17a31a,48,48270,4827032000,38,38080,38080320,40.0,0.0,,0.0
2023,라사21a88a,51,51110,5111012000,32,32010,32010600,8.0,0.0,,0.0
2023,라바68a51a,47,47280,4728034000,37,37090,37090340,2.0,0.0,,0.0
2023,라사63b48a,51,51730,5173033000,32,32520,32520330,9.0,0.0,,0.0
2023,다마48b46b,45,45180,4518040000,35,35040,35040400,21.0,0.0,,0.0
2023,다바67b93a,41,41550,4155038000,31,31220,31220380,17.0,0.3529,,0.0
2023,다라26b20a,46,46810,4681034000,36,36590,36590350,12.0,0.0,,0.0
2023,마바11a59a,47,47170,4717043000,37,37040,37040430,20.0,0.25,,0.0
2023,마마22b12b,48,48270,4827025000,38,38080,38080110,6.0,0.0,,0.0
2023,라바38a41b,47,47250,4725042000,37,37080,37080420,12.0,0.0838,,0.0
2023,라바96b21b,47,47730,4773046000,37,37520,37520460,15.0,0.0652,,0.0
2023,다아48b02a,41,41800,4180033000,31,31550,31550330,9.0,1.2222,,0.0
2023,마사10a84a,51,51150,5115037000,32,32030,32030370,26.0,0.4231,1056.0,0.0374
2023,다라16a40a,46,46830,4683037000,36,36610,36610370,2.0,0.0,,0.0
2023,나바88b76a,44,44825,4482536000,34,34580,34580360,18.0,0.0,,0.0
2023,라라48b80a,48,48240,4824034000,38,38060,38060340,12.0,0.0828,,0.0
2023,다라36a25b,46,46810,4681031000,36,36590,36590310,7.0,0.0,,0.0
2023,다바15a85a,44,44270,4427031000,34,34080,34080310,2.0,0.0,,0.0
2023,다마49b60b,45,45210,4521034000,35,35060,35060330,1.0,0.0,,0.0
2023,다사47a35b,41,41171,4117110200,31,31041,31041610,2.0,0.5,,0.0
2023,라라88a54a,48,48220,4822031000,38,38050,38050310,1.0,0.0,,0.0
2023,라라37a49b,48,48840,4884025000,38,38550,38550110,1.0,0.0,,0.0
2023,다바40b31a,44,44790,4479032000,34,34550,34550320,1.0,0.0,,0.0
2023,다마68b60a,45,45113,4511310300,35,35012,35012540,314285.0,0.1377,950.0,0.057
2023,마사22b74b,51,51150,5115011000,32,32030,32030560,73069.0,0.1898,1472.0,0.0274
2023,다사61a61b,11,11350,1135010500,11,11110,11110770,1.4172717E7,0.1506,406.0,0.2379
2023,다사51a39b,11,11620,1162010200,11,11210,11210730,543885.0,0.6872,943.0,0.0278
2023,다사62a10a,41,41590,4159012700,31,31240,31240600,450993.0,0.5481,454.0,0.167
2023,다사58a43b,11,11650,1165010800,11,11220,11220520,2309633.0,0.3074,600.0,0.2164
2023,다사20a42a,28,28110,2811013800,23,23010,23010670,391916.0,0.5629,1230.0,0.0343
2023,다마65a56b,45,45111,4511114000,35,35011,35011720,672217.0,0.0838,742.0,0.1316
2023,마마63b31a,31,31110,3111010800,26,26010,26010590,107855.0,0.1244,739.0,0.0593
2023,다사43a42a,41,41210,4121010100,31,31060,31060540,1549826.0,0.183,727.0,0.3199
2023,다사46b42b,11,11530,1153010200,11,11170,11170540,716857.0,0.3952,817.0,0.1395
2023,마라38a84a,26,26230,2623011100,21,21050,21050750,168610.0,0.563,672.0,0.0199
2023,다사66a09a,41,41590,4159013400,31,31240,31240720,413971.0,0.2949,750.0,0.0619
2023,라라84b52a,48,48220,4822011100,38,38050,38050560,337073.0,0.0789,1082.0,0.0847
2023,다사57b17b,41,41113,4111313700,31,31012,31012600,327353.0,0.414,939.0,0.0386
2023,다사24a31a,28,28185,2818510600,23,23040,23040640,1242166.0,0.1663,316.0,0.2402
2023,다사58b50a,11,11200,1120010800,11,11040,11040580,1498443.0,0.3768,641.0,0.0474
2023,다사52b55b,11,11110,1111018400,11,11010,11010550,90033.0,0.436,384.0,0.3781
2023,다사64a49a,11,11215,1121510400,11,11050,11050630,518605.0,0.4568,625.0,0.1092
2023,다사32a48b,28,28245,2824510200,23,23070,23070550,366313.0,0.425,882.0,0.0554
2023,다사69b45b,41,41450,4145011500,31,31180,31180670,296726.0,0.7359,1129.0,0.016
2023,다사37b24a,41,41273,4127310500,31,31092,31092660,473814.0,0.2355,522.0,0.022
2023,다사62b70b,41,41150,4115010500,31,31030,31030590,523474.0,0.3968,509.0,0.1243
2023,다사49a60b,11,11380,1138011400,11,11120,11120710,724596.0,0.6405,979.0,0.0296
2023,라마79a89b,47,47190,4719011300,37,37050,37050740,194233.0,0.1738,717.0,0.1856
2023,마마57b23a,31,31710,3171026200,26,26510,26510150,69245.0,0.1975,670.0,0.0067
2023,마라43a91b,26,26260,2626010800,21,21060,21060560,335301.0,0.2763,603.0,0.0756
2023,다바93a20b,30,30230,3023010300,25,25050,25050530,30289.0,0.2019,469.0,0.4831
2023,라라57a88b,48,48170,4817012000,38,38030,38030780,63652.0,0.2012,946.0,0.0039
2023,마라47a93a,26,26350,2635010200,21,21110,21110730,34258.0,0.4095,509.0,0.1698
2023,다사29b07b,41,41590,4159035000,31,31240,31240370,10432.0,0.1713,1059.0,0.0891
2023,다바67a63b,44,44131,4413111600,34,34011,34011570,154819.0,0.2191,892.0,0.0889
2023,다사40b49b,11,11470,1147010300,11,11150,11150610,124567.0,0.7231,1747.0,0.0037
2023,다사47a67a,41,41281,4128111600,31,31101,31101590,620304.0,0.3439,711.0,0.161
2023,다마61b67b,45,45710,4571025000,35,35510,35510110,51061.0,0.1191,1040.0,0.0111
2023,다바78b89b,41,41550,4155011900,31,31220,31220520,30890.0,0.2739,1100.0,0.006
2023,다사67b78b,41,41650,4165025000,31,31270,31270110,43198.0,0.2261,593.0,0.2356
2023,라라62b77b,48,48820,4882037000,38,38540,38540370,5360.0,0.212,1130.0,0.0078
2023,다사35a47b,41,41190,4119012300,31,31050,31050960,93755.0,0.6387,499.0,0.0573
2023,라라96a86b,48,48125,4812513400,38,38113,38113530,65351.0,0.0749,397.0,0.0954
2023,다사61b58a,11,11350,1135010200,11,11110,11110530,245165.0,0.7854,733.0,0.0577
2023,다사32b70a,41,41480,4148011700,31,31200,31200570,75458.0,0.1552,1283.0,0.0347
2023,다바83a15a,30,30200,3020010500,25,25040,25040690,40994.0,0.6627,948.0,0.0105
2023,다사26a35a,28,28185,2818510500,23,23040,23040570,94183.0,0.4881,905.0,0.0631
2023,다바87a20b,30,30200,3020012500,25,25040,25040550,67557.0,0.295,613.0,0.1644
2023,다사73b31b,41,41610,4161011300,31,31250,31250580,10001.0,0.5259,1764.0,0.0022
2023,라바03a57b,43,43114,4311425000,33,33044,33044110,5296.0,0.2226,1285.0,0.0112
2023,다사36a26a,41,41273,4127310300,31,31092,31092770,143124.0,0.4992,905.0,0.0313
2023,마바11a40b,47,47170,4717011000,37,37040,37040540,6465.0,0.1532,2058.0,0.0062
2023,다사57b15b,41,41113,4111313700,31,31012,31012640,23559.0,0.4272,1385.0,0.0103
2023,다사71a84b,41,41650,4165010300,31,31270,31270520,26532.0,0.3107,617.0,0.0603
2023,나나97a91a,50,50110,5011025300,39,39010,39010120,7800.0,0.2289,768.0,0.02
2023,마마54a58a,47,47130,4713014300,37,37020,37020690,5189.0,0.1964,1476.0,0.0122
2023,나사93b75a,28,28710,2871040000,23,23510,23510400,1117.0,0.0376,,0.0
2023,다사40a55b,41,41281,4128112600,31,31101,31101640,22477.0,0.5263,1150.0,0.008
2023,라마82a94b,47,47190,4719012800,37,37050,37050720,61726.0,0.1992,1499.0,0.0077
2023,마마61b04b,26,26710,2671025300,21,21510,21510120,9523.0,0.123,2131.0,0.1064
2023,다사28b25b,41,41390,4139013200,31,31150,31150610,1171.0,0.4439,2569.0,0.0017
2023,다바80a07a,44,44250,4425031000,34,34070,34070310,12236.0,0.3506,1040.0,0.0322
2023,마바70b84b,47,47930,4793033000,37,37620,37620330,659.0,0.0,,0.0
2023,다라35b89a,29,29200,2920012500,24,24050,24050630,4315.0,0.3631,716.0,0.0018
2023,다사61b46a,11,11680,1168010500,11,11230,11230580,118304.0,0.7487,1069.0,0.0233
2023,라마46b67a,47,47150,4715045000,37,37030,37030440,659.0,0.0198,,0.0
2023,다바86a87a,41,41550,4155032000,31,31220,31220320,1695.0,0.4065,,0.0
2023,다사59a10b,41,41370,4137011300,31,31140,31140550,51244.0,0.2302,887.0,0.0732
2023,다바89b14a,30,30170,3017010200,25,25030,25030550,21346.0,0.3409,2127.0,0.0163
2023,마사17b14a,51,51770,5177025600,32,32550,32550130,6382.0,0.1573,1991.0,0.0124
2023,다사61b07a,41,41370,4137010800,31,31140,31140540,46353.0,0.2515,968.0,0.021
2023,라라97a91a,48,48125,4812510200,38,38113,38113680,9097.0,0.2225,1173.0,0.0136
2023,다바84a89a,41,41550,4155032000,31,31220,31220320,10826.0,0.2365,1121.0,0.0205
2023,다바68a96b,41,41550,4155038000,31,31220,31220380,725.0,0.5628,464.0,0.0041
2023,라바84b41b,47,47900,4790036000,37,37600,37600360,561.0,0.1196,26.0,0.0018
2023,다바96b53b,43,43114,4311410700,33,33044,33044510,1545.0,0.2583,23.0,6.0E-4
2023,다바80b44a,36,36110,3611025000,29,29010,29010110,8040.0,0.1087,1611.0,0.0295
2023,마마61a31a,31,31110,3111011200,26,26010,26010610,5828.0,0.1181,922.0,0.0092
2023,라바03b51a,43,43111,4311112300,33,33041,33041560,7264.0,0.3337,1424.0,0.0151
2023,라사00a43a,41,41830,4183025000,31,31580,31580110,4528.0,0.0464,926.0,0.0973
2023,라사67b18b,51,51750,5175036000,32,32530,32530360,167.0,0.042,,0.0
2023,라마74b85b,47,47850,4785025300,37,37590,37590120,17855.0,0.1654,1035.0,0.008
2023,라아98b13b,51,51830,5183035000,32,32610,32610350,38544.0,0.0,,0.0
2023,다사29b60a,41,41570,4157010200,31,31230,31230610,10384.0,0.4331,1088.0,0.0294
2023,다사69a75a,41,41650,4165025000,31,31270,31270110,13017.0,0.4846,1296.0,0.0128
2023,다마37a78b,45,45130,4513037000,35,35020,35020370,471.0,0.1443,3567.0,0.0021
2023,라라06b57b,46,46150,4615031000,36,36030,36030370,1529.0,0.2716,153.0,0.002
2023,다사42a13a,41,41590,4159026200,31,31240,31240150,7921.0,0.2774,1089.0,0.0044
2023,다바60a83a,41,41220,4122025000,31,31070,31070110,10230.0,0.0457,1107.0,0.0206
2023,라사87a09b,51,51750,5175025000,32,32530,32530110,2299.0,0.0346,1916.0,0.0048
2023,나나87a69a,50,50130,5013025000,39,39020,39020110,7705.0,0.6167,1328.0,3.0E-4
2023,라사97b32b,51,51770,5177025000,32,32550,32550110,1101.0,0.0018,,0.0
2023,라라17a79b,46,46230,4623036000,36,36060,36060360,1338.0,0.0523,1168.0,7.0E-4
2023,다사29b09a,41,41590,4159035000,31,31240,31240370,5518.0,0.3594,1001.0,0.0211
2023,다바96b42b,43,43112,4311231000,33,33042,33042310,2880.0,0.3333,1456.0,0.0237
2023,마마09b00b,48,48250,4825025000,38,38070,38070110,3160.0,0.032,421.0,6.0E-4
2023,다바72a32a,44,44150,4415012700,34,34020,34020590,640.0,0.0859,1487.0,0.0016
2023,마사22b67a,51,51150,5115033000,32,32030,32030330,3288.0,0.2567,,0.0
2023,다마79b19b,45,45770,4577032000,35,35560,35560320,1137.0,0.0,,0.0
2023,다사87a37b,41,41610,4161034000,31,31250,31250350,839.0,0.3743,1029.0,0.0289
2023,다사23b51a,28,28260,2826012200,23,23080,23080790,4188.0,0.3173,733.0,0.3783
2023,다마23a70a,45,45130,4513015000,35,35020,35020730,370.0,0.1056,2545.0,0.0027
2023,라바19b35a,43,43720,4372025000,33,33520,33520110,1860.0,0.0,,0.0
2023,다사66b14a,41,41463,4146310800,31,31192,31192540,17297.0,0.5837,1421.0,0.0049
